coding	meaning	node_id	parent_id	selectable
01210	01210 Tuberculosis of intrathoracic lymph nodes (bact/hist not done)	377	376	Y
01211	01211 Tuberculosis of intrathoracic lymph nodes (bact/hist unknown)	378	376	Y
01212	01212 Tuberculosis of intrathoracic lymph nodes (microscopy)	379	376	Y
01213	01213 Tuberculosis of intrathoracic lymph nodes (culture)	380	376	Y
01214	01214 Tuberculosis of intrathoracic lymph nodes (histology)	381	376	Y
01215	01215 Tuberculosis of intrathoracic lymph nodes (inoculation)	382	376	Y
01219	01219 Tuberculosis of intrathoracic lymph nodes (method unknown)	383	376	Y
0122	0122 Isolated tracheal or bronchial tuberculosis	384	367	N
01220	01220 Isolated tracheal or bronchial tuberculosis (bact/hist not done)	385	384	Y
01221	01221 Isolated tracheal or bronchial tuberculosis (bact/hist unknown)	386	384	Y
01222	01222 Isolated tracheal or bronchial tuberculosis (microscopy)	387	384	Y
01223	01223 Isolated tracheal or bronchial tuberculosis (culture)	388	384	Y
01224	01224 Isolated tracheal or bronchial tuberculosis (histology)	389	384	Y
01225	01225 Isolated tracheal or bronchial tuberculosis (inoculation)	390	384	Y
01229	01229 Isolated tracheal or bronchial tuberculosis (method unknown)	391	384	Y
0123	0123 Tuberculous laryngitis	392	367	N
01230	01230 Tuberculous laryngitis (bact/hist not done)	393	392	Y
01231	01231 Tuberculous laryngitis (bact/hist unknown)	394	392	Y
01232	01232 Tuberculous laryngitis (tubercle bacilli found (in sputum) by microscopy)	395	392	Y
01233	01233 Tuberculous laryngitis (culture)	396	392	Y
01234	01234 Tuberculous laryngitis (histology)	397	392	Y
01235	01235 Tuberculous laryngitis (inoculation)	398	392	Y
01239	01239 Tuberculous laryngitis (method of diagnosis unspecified)	399	392	Y
0128	0128 Other respiratory tuberculosis	400	367	N
01280	01280 Other respiratory tuberculosis (bact/hist not done)	401	400	Y
01281	01281 Other respiratory tuberculosis (bact/hist unknown)	402	400	Y
01282	01282 Other respiratory tuberculosis (microscopy)	403	400	Y
01283	01283 Other respiratory tuberculosis (culture)	404	400	Y
01284	01284 Other respiratory tuberculosis (histology)	405	400	Y
01285	01285 Other respiratory tuberculosis (inoculation)	406	400	Y
01289	01289 Other respiratory tuberculosis (method of diagnosis unspecified)	407	400	Y
013	013 Tuberculosis of meninges and central nervous system	408	21	N
0130	0130 Tuberculous meningitis	409	408	Y
0131	0131 Tuberculoma of meninges	410	408	Y
0138	0138 Other tuberculosis of meninges and c.n.s.	411	408	N
01380	01380 Other tuberculosis of meninges and c.n.s. (bact/hist not done)	412	411	Y
01381	01381 Other tuberculosis of meninges and c.n.s. (bact/hist unknown)	413	411	Y
01382	01382 Other tuberculosis of meninges and c.n.s. (microscopy)	414	411	Y
01383	01383 Other tuberculosis of meninges and c.n.s. (culture)	415	411	Y
01384	01384 Other tuberculosis of meninges and c.n.s. (histology)	416	411	Y
01385	01385 Other tuberculosis of meninges and c.n.s. (inoculation)	417	411	Y
01389	01389 Other tuberculosis of meninges and c.n.s. (method unknown)	418	411	Y
0139	0139 Unspecified t.b. of meninges and c.n.s.	419	408	N
01390	01390 Unspecified t.b. of meninges and c.n.s. (bact/hist not done)	420	419	Y
01391	01391 Unspecified t.b. of meninges and c.n.s. (bact/hist unknown)	421	419	Y
01392	01392 Unspecified t.b. of meninges and c.n.s. (microscopy)	422	419	Y
01393	01393 Unspecified t.b. of meninges and c.n.s. (culture)	423	419	Y
01394	01394 Unspecified t.b. of meninges and c.n.s. (histology)	424	419	Y
01395	01395 Unspecified t.b. of meninges and c.n.s. (inoculation)	425	419	Y
01399	01399 Unspecified t.b. of meninges and c.n.s. (method unknown)	426	419	Y
014	014 Tuberculosis of intestines, peritoneum and mesenteric glands	427	21	N
0149	0149 T.b. intestines, peritoneum, mesenteric glands	428	427	N
01490	01490 T.b. intestines, peritoneum, mesenteric glands (bact/hist not done)	429	428	Y
01491	01491 T.b. intestines, peritoneum, mesenteric glands (bact/hist unknown)	430	428	Y
01492	01492 T.b. intestines, peritoneum, mesenteric glands (microscopy)	431	428	Y
01493	01493 T.b. intestines, peritoneum, mesenteric glands (culture)	432	428	Y
01494	01494 T.b. intestines, peritoneum, mesenteric glands (histology)	433	428	Y
01495	01495 T.b. intestines, peritoneum, mesenteric glands (inoculation)	434	428	Y
01499	01499 T.b. intestines, peritoneum, mesenteric glands (method unknown)	435	428	Y
015	015 Tuberculosis of bones and joints	436	21	N
0150	0150 Tuberculosis of vertebral column	437	436	Y
0151	0151 Tuberculosis of hip (tubercle bacilli found	438	436	N
01510	01510 Tuberculosis of hip (bacteriological or histological examination not done)	439	438	Y
01511	01511 Tuberculosis of hip (bact/hist unknown)	440	438	Y
01512	01512 Tuberculosis of hip (tubercle bacilli found (in sputum) by microscopy)	441	438	Y
01513	01513 Tuberculosis of hip (culture)	442	438	Y
01514	01514 Tuberculosis of hip (histology)	443	438	Y
01515	01515 Tuberculosis of hip (inoculation)	444	438	Y
01519	01519 Tuberculosis of hip (method of diagnosis unspecified)	445	438	Y
0152	0152 Tuberculosis of knee	446	436	N
01520	01520 Tuberculosis of knee (bact/hist not done)	447	446	Y
01521	01521 Tuberculosis of knee (bact/hist unknown)	448	446	Y
01522	01522 Tuberculosis of knee (tubercle bacilli found (in sputum) by microscopy)	449	446	Y
01523	01523 Tuberculosis of knee (culture)	450	446	Y
01524	01524 Tuberculosis of knee (histology)	451	446	Y
01525	01525 Tuberculosis of knee (inoculation)	452	446	Y
01529	01529 Tuberculosis of knee (method of diagnosis unspecified)	453	446	Y
0157	0157 Tuberculosis of other bone	454	436	N
01570	01570 Tuberculosis of other bone (bact/hist not done)	455	454	Y
01571	01571 Tuberculosis of other bone (bact/hist unknown)	456	454	Y
01572	01572 Tuberculosis of other bone (microscopy)	457	454	Y
01573	01573 Tuberculosis of other bone (culture)	458	454	Y
01574	01574 Tuberculosis of other bone (histology)	459	454	Y
01575	01575 Tuberculosis of other bone (inoculation)	460	454	Y
01579	01579 Tuberculosis of other bone (method of diagnosis unspecified)	461	454	Y
0158	0158 Tuberculosis of other joint	462	436	N
01580	01580 Tuberculosis of other joint (bact/hist not done)	463	462	Y
01581	01581 Tuberculosis of other joint (bact/hist unknown)	464	462	Y
01582	01582 Tuberculosis of other joint (microscopy)	465	462	Y
01583	01583 Tuberculosis of other joint (culture)	466	462	Y
01584	01584 Tuberculosis of other joint (histology)	467	462	Y
01585	01585 Tuberculosis of other joint (inoculation)	468	462	Y
01589	01589 Tuberculosis of other joint (method of diagnosis unspecified)	469	462	Y
0159	0159 Tuberculosis of unspecified bones and joints	470	436	N
01590	01590 Tuberculosis of unspecified bones and joints (bact/hist not done)	471	470	Y
01591	01591 Tuberculosis of unspecified bones and joints (bact/hist unknown)	472	470	Y
01592	01592 Tuberculosis of unspecified bones and joints (microscopy)	473	470	Y
01593	01593 Tuberculosis of unspecified bones and joints (culture)	474	470	Y
01594	01594 Tuberculosis of unspecified bones and joints (histology)	475	470	Y
01595	01595 Tuberculosis of unspecified bones and joints (inoculation)	476	470	Y
01599	01599 Tuberculosis of unspecified bones and joints (method unknown)	477	470	Y
016	016 Tuberculosis of genitourinary system	478	21	N
0160	0160 Tuberculosis of kidney	479	478	N
01600	01600 Tuberculosis of kidney (bact/hist not done)	480	479	Y
01601	01601 Tuberculosis of kidney (bact/hist unknown)	481	479	Y
01602	01602 Tuberculosis of kidney (tubercle bacilli found (in sputum) by microscopy)	482	479	Y
01603	01603 Tuberculosis of kidney (culture)	483	479	Y
01604	01604 Tuberculosis of kidney (histology)	484	479	Y
01605	01605 Tuberculosis of kidney (inoculation)	485	479	Y
01609	01609 Tuberculosis of kidney (method of diagnosis unspecified)	486	479	Y
0161	0161 Tuberculosis of other urinary organs	487	478	N
01610	01610 Tuberculosis of other urinary organs (bact/hist not done)	488	487	Y
01611	01611 Tuberculosis of other urinary organs (bact/hist unknown)	489	487	Y
01612	01612 Tuberculosis of other urinary organs (microscopy)	490	487	Y
01613	01613 Tuberculosis of other urinary organs (culture)	491	487	Y
01614	01614 Tuberculosis of other urinary organs (histology)	492	487	Y
01615	01615 Tuberculosis of other urinary organs (inoculation)	493	487	Y
01619	01619 Tuberculosis of other urinary organs (method of diagnosis unspecified)	494	487	Y
0162	0162 Tuberculosis of epididymis	495	478	Y
0163	0163 Tuberculosis of other male genital organs	496	478	N
01630	01630 Tuberculosis of other male genital organs (bact/hist not done)	497	496	Y
01631	01631 Tuberculosis of other male genital organs (bact/hist unknown)	498	496	Y
01632	01632 Tuberculosis of other male genital organs (microscopy)	499	496	Y
01633	01633 Tuberculosis of other male genital organs (culture)	500	496	Y
01634	01634 Tuberculosis of other male genital organs (histology)	501	496	Y
01635	01635 Tuberculosis of other male genital organs (inoculation)	502	496	Y
01639	01639 Tuberculosis of other male genital organs (method unknown)	503	496	Y
0164	0164 Tuberculosis of female genital organs	504	478	N
01640	01640 Tuberculosis of female genital organs (bact/hist not done)	505	504	Y
01641	01641 Tuberculosis of female genital organs (bact/hist unknown)	506	504	Y
01642	01642 Tuberculosis of female genital organs (microscopy)	507	504	Y
01643	01643 Tuberculosis of female genital organs (culture)	508	504	Y
01644	01644 Tuberculosis of female genital organs (histology)	509	504	Y
01645	01645 Tuberculosis of female genital organs (inoculation)	510	504	Y
01649	01649 Tuberculosis of female genital organs (method of diagnosis unspecified)	511	504	Y
0169	0169 Unspecified tuberculosis of genitourinary system	512	478	N
01690	01690 Unspecified tuberculosis of genitourinary system (bact/hist not done)	513	512	Y
01691	01691 Unspecified tuberculosis of genitourinary system (bact/hist unknown)	514	512	Y
01692	01692 Unspecified tuberculosis of genitourinary system (microscopy)	515	512	Y
01693	01693 Unspecified tuberculosis of genitourinary system (culture)	516	512	Y
01694	01694 Unspecified tuberculosis of genitourinary system (histology)	517	512	Y
01695	01695 Unspecified tuberculosis of genitourinary system (inoculation)	518	512	Y
01699	01699 Unspecified tuberculosis of genitourinary system (method unknown)	519	512	Y
017	017 Tuberculosis of other organs	520	21	N
0170	0170 Tuberculosis of skin and subcutaneous cellular tissue	521	520	N
01700	01700 Tuberculosis of skin and subcutaneous cellular tissue (bact/hist not done	522	521	Y
01701	01701 Tuberculosis of skin and subcutaneous cellular tissue (bact/hist unknown)	523	521	Y
01702	01702 Tuberculosis of skin and subcutaneous cellular tissue (microscopy)	524	521	Y
01703	01703 Tuberculosis of skin and subcutaneous cellular tissue (culture)	525	521	Y
01704	01704 Tuberculosis of skin and subcutaneous cellular tissue (histology)	526	521	Y
01705	01705 Tuberculosis of skin and subcutaneous cellular tissue (inoculation)	527	521	Y
01709	01709 Tuberculosis of skin and subcutaneous cellular tissue (method unknown)	528	521	Y
0171	0171 Erythema nodosum with hypersens. reaction in t.b.	529	520	N
01710	01710 Erythema nodosum with hypersens. reaction in t.b. (bact/hist not done)	530	529	Y
01711	01711 Erythema nodosum with hypersens. reaction in t.b. (bact/hist unknown)	531	529	Y
01712	01712 Erythema nodosum with hypersens. reaction in t.b. (microscopy)	532	529	Y
01713	01713 Erythema nodosum with hypersens. reaction in t.b. (culture)	533	529	Y
01714	01714 Erythema nodosum with hypersens. reaction in t.b. (histology)	534	529	Y
01715	01715 Erythema nodosum with hypersens. reaction in t.b. (inoculation)	535	529	Y
01719	01719 Erythema nodosum with hypersens. reaction in t.b. (method unknown)	536	529	Y
0172	0172 Tuberculosis of peripheral lymph nodes	537	520	N
01720	01720 Tuberculosis of peripheral lymph nodes (bact/hist not done)	538	537	Y
01721	01721 Tuberculosis of peripheral lymph nodes (bact/hist unknown)	539	537	Y
01722	01722 Tuberculosis of peripheral lymph nodes (microscopy)	540	537	Y
01723	01723 Tuberculosis of peripheral lymph nodes (culture)	541	537	Y
01724	01724 Tuberculosis of peripheral lymph nodes (histology)	542	537	Y
01725	01725 Tuberculosis of peripheral lymph nodes (inoculation)	543	537	Y
01729	01729 Tuberculosis of peripheral lymph nodes (method of diagnosis unspecified)	544	537	Y
0173	0173 Tuberculosis of eye	545	520	N
01730	01730 Tuberculosis of eye (bacteriological or histological examination not done)	546	545	Y
01731	01731 Tuberculosis of eye (bact/hist unknown)	547	545	Y
01732	01732 Tuberculosis of eye (tubercle bacilli found (in sputum) by microscopy)	548	545	Y
01733	01733 Tuberculosims of eye (culture)	549	545	Y
01734	01734 Tuberculosis of eye (histology)	550	545	Y
01735	01735 Tuberculosis of eye (inoculation)	551	545	Y
01739	01739 Tuberculosis of eye (method of diagnosis unspecified)	552	545	Y
0174	0174 Tuberculosis of ear	553	520	N
01740	01740 Tuberculosis of ear (bacteriological or histological examination not done)	554	553	Y
01741	01741 Tuberculosis of ear (bact/hist unknown)	555	553	Y
01742	01742 Tuberculosis of ear (tubercle bacilli found (in sputum) by microscopy)	556	553	Y
01743	01743 Tuberculosis of ear (culture)	557	553	Y
01744	01744 Tuberculosis of ear (histology)	558	553	Y
01745	01745 Tuberculosis of ear (inoculation)	559	553	Y
01749	01749 Tuberculosis of ear (method of diagnosis unspecified)	560	553	Y
0175	0175 Tuberculosis of thyroid gland	561	520	N
01750	01750 Tuberculosis of thyroid gland (bact/hist not done)	562	561	Y
01751	01751 Tuberculosis of thyroid gland (bact/hist unknown)	563	561	Y
01752	01752 Tuberculosis of thyroid gland (microscopy)	564	561	Y
01753	01753 Tuberculosis of thyroid gland (culture)	565	561	Y
01754	01754 Tuberculosis of thyroid gland (histology)	566	561	Y
01755	01755 Tuberculosis of thyroid gland (inoculation)	567	561	Y
01759	01759 Tuberculosis of thyroid gland (method of diagnosis unspecified)	568	561	Y
0176	0176 Tuberculosis of adrenal glands	569	520	Y
0177	0177 Tuberculosis of spleen	570	520	N
01770	01770 Tuberculosis of spleen (bact/hist not done)	571	570	Y
01771	01771 Tuberculosis of spleen (bact/hist unknown)	572	570	Y
01772	01772 Tuberculosis of spleen (tubercle bacilli found (in sputum) by microscopy)	573	570	Y
01773	01773 Tuberculosis of spleen (culture)	574	570	Y
01774	01774 Tuberculosis of spleen (histology)	575	570	Y
01775	01775 Tuberculosis of spleen (inoculation)	576	570	Y
01779	01779 Tuberculosis of spleen (method of diagnosis unspecified)	577	570	Y
0178	0178 Tuberculosis of other organs	578	520	N
01780	01780 Tuberculosis of other organs (bact/hist not done)	579	578	Y
01781	01781 Tuberculosis of other organs (bact/hist unknown)	580	578	Y
01782	01782 Tuberculosis of other organs (microscopy)	581	578	Y
01783	01783 Tuberculosis of other organs (culture)	582	578	Y
01784	01784 Tuberculosis of other organs (histology)	583	578	Y
01785	01785 Tuberculosis of other organs (inoculation)	584	578	Y
01789	01789 Tuberculosis of other organs (method of diagnosis unspecified)	585	578	Y
018	018 Miliary tuberculosis	586	21	N
0180	0180 Acute miliary tuberculosis	587	586	N
01800	01800 Acute miliary tuberculosis (bact/hist not done)	588	587	Y
01801	01801 Acute miliary tuberculosis (bact/hist unknown)	589	587	Y
01802	01802 Acute miliary tuberculosis (microscopy)	590	587	Y
01803	01803 Acute miliary tuberculosis (culture)	591	587	Y
01804	01804 Acute miliary tuberculosis (histology)	592	587	Y
01805	01805 Acute miliary tuberculosis (inoculation)	593	587	Y
01809	01809 Acute miliary tuberculosis (method of diagnosis unspecified)	594	587	Y
0188	0188 Other miliary tuberculosis	595	586	N
01880	01880 Other miliary tuberculosis (bact/hist not done)	596	595	Y
01881	01881 Other miliary tuberculosis (bact/hist unknown)	597	595	Y
01882	01882 Other miliary tuberculosis (microscopy)	598	595	Y
01883	01883 Other miliary tuberculosis (culture)	599	595	Y
01884	01884 Other miliary tuberculosis (histology)	600	595	Y
01885	01885 Other miliary tuberculosis (inoculation)	601	595	Y
01889	01889 Other miliary tuberculosis (method of diagnosis unspecified)	602	595	Y
0189	0189 Unspecified miliary tuberculosis	603	586	N
01890	01890 Unspecified miliary tuberculosis (bact/hist not done)	604	603	Y
01891	01891 Unspecified miliary tuberculosis (bact/hist unknown)	605	603	Y
01892	01892 Unspecified miliary tuberculosis (microscopy)	606	603	Y
01893	01893 Unspecified miliary tuberculosis (culture)	607	603	Y
