coding	meaning	node_id	parent_id	selectable
6139002	Assistant, care, animal	6139002	6139	Y
6139003	Assistant, cattery	6139003	6139	Y
6139004	Assistant, kennel	6139004	6139	Y
6139005	Assistant, livestock (retail trade)	6139005	6139	Y
6139006	Assistant, trek (equestrian trekking centre)	6139006	6139	Y
6139007	Attendant (racing stables)	6139007	6139	Y
6139008	Attendant, animal	6139008	6139	Y
6139009	Attendant, kennel	6139009	6139	Y
6139010	Beautician, canine	6139010	6139	Y
6139011	Boy, stable	6139011	6139	Y
6139012	Breaker, horse	6139012	6139	Y
6139013	Carer, animal	6139013	6139	Y
6139014	Careworker, animal	6139014	6139	Y
6139015	Clipper, dog	6139015	6139	Y
6139016	Clipper, horse	6139016	6139	Y
6139017	Girl, stable	6139017	6139	Y
6139018	Groom	6139018	6139	Y
6139019	Groom-gardener	6139019	6139	Y
6139020	Groomer, dog	6139020	6139	Y
6139021	Groomsman	6139021	6139	Y
6139022	Hand, kennel	6139022	6139	Y
6139023	Hand, stable	6139023	6139	Y
6139024	Hand, stud	6139024	6139	Y
6139025	Handler, animal	6139025	6139	Y
6139026	Handler, dog	6139026	6139	Y
6139027	Helper, stable	6139027	6139	Y
6139028	Horseman	6139028	6139	Y
6139029	Hostler	6139029	6139	Y
6139030	Hunter	6139030	6139	Y
6139031	Huntsman	6139031	6139	Y
6139032	Instructor, mobility, dog, guide	6139032	6139	Y
6139033	Keeper (zoological gardens)	6139033	6139	Y
6139034	Keeper, animal	6139034	6139	Y
6139035	Keeper, horse	6139035	6139	Y
6139036	Keeper, horse, head	6139036	6139	Y
6139037	Keeper, kennel	6139037	6139	Y
6139038	Keeper, menagerie	6139038	6139	Y
6139039	Keeper, stable	6139039	6139	Y
6139040	Keeper, zoo	6139040	6139	Y
6139041	Lad, stable	6139041	6139	Y
6139042	Leader, trek (equestrian trekking centre)	6139042	6139	Y
6139043	Maid, kennel	6139043	6139	Y
6139044	Man, yard (livery stable)	6139044	6139	Y
6139045	Minder, animal	6139045	6139	Y
6139046	Officer, welfare, animal	6139046	6139	Y
6139047	Ostler	6139047	6139	Y
6139048	Servant, hunt	6139048	6139	Y
6139049	Stableman	6139049	6139	Y
6139050	Stripper, dog	6139050	6139	Y
6139051	Studhand	6139051	6139	Y
6139052	Walker, dog	6139052	6139	Y
6139053	Warden, dog	6139053	6139	Y
6139054	Whip (hunting)	6139054	6139	Y
6139055	Whipper-in (hunting)	6139055	6139	Y
6139056	Worker, care, animal	6139056	6139	Y
6211001	Accountant, turf	6211001	6211	Y
6211002	Agent, commission (turf accountants)	6211002	6211	Y
6211003	Assistant, gym	6211003	6211	Y
6211004	Assistant, leisure	6211004	6211	Y
6211005	Assistant, maker's, book (betting)	6211005	6211	Y
6211006	Assistant, museum	6211006	6211	Y
6211007	Assistant, recreation	6211007	6211	Y
6211008	Assistant, sports	6211008	6211	Y
6211009	Assistant, wardrobe	6211009	6211	Y
6211010	Attendant (baths: swimming)	6211010	6211	Y
6211011	Attendant, baths (swimming pool)	6211011	6211	Y
6211012	Attendant, centre, sports	6211012	6211	Y
6211013	Attendant, games	6211013	6211	Y
6211014	Attendant, green, bowling	6211014	6211	Y
6211015	Attendant, gymnasium	6211015	6211	Y
6211016	Attendant, leisure	6211016	6211	Y
6211017	Attendant, pool	6211017	6211	Y
6211018	Attendant, pool, swimming	6211018	6211	Y
6211019	Boardman (bookmakers, turf accountants)	6211019	6211	Y
6211020	Bookmaker	6211020	6211	Y
6211021	Boss, pit (casino)	6211021	6211	Y
6211022	Boule de table	6211022	6211	Y
6211023	Caddie	6211023	6211	Y
6211024	Controller, operations (leisure centre)	6211024	6211	Y
6211025	Croupier	6211025	6211	Y
6211026	Dealer (casino)	6211026	6211	Y
6211027	Dresser (entertainment)	6211027	6211	Y
6211028	Gambler, professional	6211028	6211	Y
6211029	Guard, life	6211029	6211	Y
6211030	Guide (museum)	6211030	6211	Y
6211031	Keeper, wardrobe	6211031	6211	Y
6211032	Lifeguard	6211032	6211	Y
6211033	Linkman (entertainment)	6211033	6211	Y
6211034	Maker, book (betting)	6211034	6211	Y
6211035	Man, tic-tac	6211035	6211	Y
6211036	Master of ceremonies (entertainment)	6211036	6211	Y
6211037	Master, caddy	6211037	6211	Y
6211038	Master, property	6211038	6211	Y
6211039	Master, toast	6211039	6211	Y
6211040	Master, wardrobe	6211040	6211	Y
6211041	Mistress, wardrobe	6211041	6211	Y
6211042	Supervisor, centre, leisure	6211042	6211	Y
6211043	Supervisor, centre, sports	6211043	6211	Y
6211044	Supervisor, gaming	6211044	6211	Y
6211045	Supervisor, pool, swimming	6211045	6211	Y
6211046	Tipster	6211046	6211	Y
6211047	Woman, wardrobe (theatre)	6211047	6211	Y
6212001	Adviser, travel	6212001	6212	Y
6212002	Agent (travel)	6212002	6212	Y
6212003	Agent, booking (travel agents)	6212003	6212	Y
6212004	Agent, reservation	6212004	6212	Y
6212005	Agent, reservations	6212005	6212	Y
6212006	Agent, tourist	6212006	6212	Y
6212007	Agent, travel	6212007	6212	Y
6212008	Agent, travel, business	6212008	6212	Y
6212009	Assistant, travel	6212009	6212	Y
6212010	Clerk, agency, travel	6212010	6212	Y
6212011	Clerk, booking (travel agents)	6212011	6212	Y
6212012	Clerk, reservations (travel)	6212012	6212	Y
6212013	Clerk, travel	6212013	6212	Y
6212014	Clerk, voyages	6212014	6212	Y
6212015	Consultant, leisure (travel agents)	6212015	6212	Y
6212016	Consultant, reservations (travel agents)	6212016	6212	Y
6212017	Consultant, sales (travel agents)	6212017	6212	Y
6212018	Consultant, travel	6212018	6212	Y
6212019	Controller, operations (travel agents)	6212019	6212	Y
6212020	Controller, reservation (airlines)	6212020	6212	Y
6212021	Coordinator, tour	6212021	6212	Y
6212022	Executive, operations (travel agents)	6212022	6212	Y
6212023	Executive, sales, travel	6212023	6212	Y
6212024	Officer, control, reservations (air transport)	6212024	6212	Y
6212025	Officer, reservations (air transport)	6212025	6212	Y
6212026	Officer, tourism	6212026	6212	Y
6212027	Officer, tourist	6212027	6212	Y
6212028	Official, airline	6212028	6212	Y
6212029	Operator, tour	6212029	6212	Y
6212030	Organiser, tour	6212030	6212	Y
6212031	Organiser, travel	6212031	6212	Y
6212032	Supervisor, centre, travel, airline	6212032	6212	Y
6212033	Supervisor, reservations (air transport)	6212033	6212	Y
6212034	Supervisor, travel	6212034	6212	Y
6213001	Assistant, information, tourist	6213001	6213	Y
6213002	Attendant, travel	6213002	6213	Y
6213003	Clerk, enquiry, travel	6213003	6213	Y
6213004	Clerk, information, tourist	6213004	6213	Y
6213005	Clerk, information, travel	6213005	6213	Y
6213006	Courier (tour operator)	6213006	6213	Y
6213007	Director, tour	6213007	6213	Y
6213008	Escort	6213008	6213	Y
6213009	Guide	6213009	6213	Y
6213010	Guide, coach	6213010	6213	Y
6213011	Leader, tour	6213011	6213	Y
6213012	Manager, tour (tour operator)	6213012	6213	Y
6213013	Representative (tour operator)	6213013	6213	Y
6213014	Representative, holiday	6213014	6213	Y
6214001	Agent, handling, passenger	6214001	6214	Y
6214002	Agent, passenger	6214002	6214	Y
6214003	Agent, reservation, airline	6214003	6214	Y
6214004	Agent, service (airlines)	6214004	6214	Y
6214005	Agent, service, customer (travel)	6214005	6214	Y
6214006	Agent, service, passenger	6214006	6214	Y
6214007	Agent, services, customer (travel)	6214007	6214	Y
6214008	Agent, services, passenger	6214008	6214	Y
6214009	Assistant, control, passenger (air transport)	6214009	6214	Y
6214010	Assistant, service, passenger	6214010	6214	Y
6214011	Assistant, services, passenger	6214011	6214	Y
6214012	Assistant, traffic, passenger (air transport)	6214012	6214	Y
6214013	Attendant, cabin	6214013	6214	Y
6214014	Attendant, flight	6214014	6214	Y
6214015	Clerk, checking-in	6214015	6214	Y
6214016	Crew, cabin	6214016	6214	Y
6214017	Director, service, cabin	6214017	6214	Y
6214018	Director, services, cabin	6214018	6214	Y
6214019	Hostess (travel)	6214019	6214	Y
6214020	Hostess, air	6214020	6214	Y
6214021	Hostess, ground	6214021	6214	Y
6214022	Officer, services, cabin (airlines)	6214022	6214	Y
6214023	Purser (airlines)	6214023	6214	Y
6214024	Purser, aircraft	6214024	6214	Y
6214025	Steward (airlines)	6214025	6214	Y
6214026	Steward, air	6214026	6214	Y
6214027	Steward, aircraft	6214027	6214	Y
6214028	Steward, airline	6214028	6214	Y
6214029	Steward, cabin (airlines)	6214029	6214	Y
6214030	Steward, chief (airlines)	6214030	6214	Y
6214031	Steward, flight	6214031	6214	Y
6214032	Steward, ground	6214032	6214	Y
6214033	Steward, officer's	6214033	6214	Y
6214034	Superintendent, station (airline)	6214034	6214	Y
6215001	Assistant, passenger (railways)	6215001	6215	Y
6215002	Assistant, station (underground railway)	6215002	6215	Y
6215003	Assistant, travel (railways)	6215003	6215	Y
6215004	Attendant, car, sleeping	6215004	6215	Y
6215005	Attendant, carriage (railways)	6215005	6215	Y
6215006	Attendant, train	6215006	6215	Y
6215007	Boy, call (railways)	6215007	6215	Y
6215008	Captain (railways)	6215008	6215	Y
6215009	Collector, luggage, excess	6215009	6215	Y
6215010	Collector, ticket (railways)	6215010	6215	Y
6215011	Conductor (railways)	6215011	6215	Y
6215012	Crew, train	6215012	6215	Y
6215013	Examiner, ticket (railways)	6215013	6215	Y
6215014	Foreman, platform (railways)	6215014	6215	Y
6215015	Foreman, station (railways)	6215015	6215	Y
6215016	Guard (railways)	6215016	6215	Y
6215017	Guard, commercial (railways)	6215017	6215	Y
6215018	Guard, passenger	6215018	6215	Y
6215019	Guard, railway	6215019	6215	Y
6215020	Guard, train	6215020	6215	Y
6215021	Inspector, platform (railways)	6215021	6215	Y
6215022	Inspector, station (railways)	6215022	6215	Y
6215023	Inspector, ticket (railways)	6215023	6215	Y
6215024	Manager, train	6215024	6215	Y
6215025	Officer, protection, revenue (railways)	6215025	6215	Y
6215026	Porter (transport: railways)	6215026	6215	Y
6215027	Porter, goods (railways)	6215027	6215	Y
6215028	Porter, mail	6215028	6215	Y
6215029	Porter, parcel (railways)	6215029	6215	Y
6215030	Porter, parcels (railways)	6215030	6215	Y
6215031	Porter-guard	6215031	6215	Y
6215032	Porter-signalman	6215032	6215	Y
6215033	Purser (railways)	6215033	6215	Y
6215034	Stationman, railway	6215034	6215	Y
6215035	Supervisor, station	6215035	6215	Y
6219001	Assistant, steward's	6219001	6219	Y
6219002	Assistant, theatre (entertainment)	6219002	6219	Y
6219003	Attendant, bus, school	6219003	6219	Y
6219004	Boy, cabin (shipping)	6219004	6219	Y
6219005	Conductor (road transport)	6219005	6219	Y
6219006	Conductor, PSV	6219006	6219	Y
6219007	Conductor, bus	6219007	6219	Y
6219008	Guard (road passenger transport)	6219008	6219	Y
6219009	Guard, bus	6219009	6219	Y
6219010	Officer, catering (shipping)	6219010	6219	Y
6219011	Officer, passenger (hovercraft)	6219011	6219	Y
6219012	Purser	6219012	6219	Y
6219013	Purser (government)	6219013	6219	Y
6219014	Purserette (hovercraft)	6219014	6219	Y
6219015	Steward	6219015	6219	Y
6219016	Steward (shipping)	6219016	6219	Y
6219017	Steward, cabin (shipping)	6219017	6219	Y
6219018	Steward, chief (shipping)	6219018	6219	Y
6219019	Steward, saloon (shipping)	6219019	6219	Y
6221001	Assistant, general (hairdressing)	6221001	6221	Y
6221002	Assistant, hairdresser's	6221002	6221	Y
6221003	Assistant, hairdressing	6221003	6221	Y
6221004	Assistant, salon (hairdressing)	6221004	6221	Y
6221005	Barber	6221005	6221	Y
6221006	Controller, salon (hairdressing)	6221006	6221	Y
6221007	Dresser, hair (hairdressing)	6221007	6221	Y
6221008	Hairdresser	6221008	6221	Y
6221009	Shampooer	6221009	6221	Y
6221010	Shampooist	6221010	6221	Y
6221011	Stylist (hairdressing)	6221011	6221	Y
6221012	Stylist, hair	6221012	6221	Y
6222001	Adviser, beauty	6222001	6222	Y
6222002	Analyst, colour	6222002	6222	Y
6222003	Artist, make-up (films)	6222003	6222	Y
6222004	Astrologer	6222004	6222	Y
6222005	Beautician	6222005	6222	Y
6222006	Clairvoyant	6222006	6222	Y
6222007	Consultant, beauty	6222007	6222	Y
6222008	Consultant, image	6222008	6222	Y
6222009	Consultant, piercing, ear	6222009	6222	Y
6222010	Consultant, slimming	6222010	6222	Y
6222011	Consultant, wig	6222011	6222	Y
6222012	Cosmetologist	6222012	6222	Y
6222013	Diviner, water	6222013	6222	Y
6222014	Dresser, wig	6222014	6222	Y
6222015	Electrologist	6222015	6222	Y
6222016	Electrolysist	6222016	6222	Y
6222017	Graphologist	6222017	6222	Y
6222018	Maker, mask (beautician)	6222018	6222	Y
6222019	Manicurist	6222019	6222	Y
6222020	Medium	6222020	6222	Y
6222021	Palmist	6222021	6222	Y
6222022	Pedicurist	6222022	6222	Y
6222023	Phrenologist	6222023	6222	Y
6222024	Piercer, body	6222024	6222	Y
6222025	Practitioner, sugaring	6222025	6222	Y
6222026	Psychologist, astrological	6222026	6222	Y
6222027	Specialist, beauty	6222027	6222	Y
6222028	Tattooist	6222028	6222	Y
6222029	Technician, nail	6222029	6222	Y
6222030	Teller, fortune	6222030	6222	Y
6222031	Therapist, beauty	6222031	6222	Y
6231001	Attendant (domestic service)	6231001	6231	Y
6231002	Batman (civilian)	6231002	6231	Y
6231003	Butler	6231003	6231	Y
6231004	Companion	6231004	6231	Y
6231005	Companion-help	6231005	6231	Y
6231006	Companion-housekeeper	6231006	6231	Y
6231007	Cook-housekeeper	6231007	6231	Y
6231008	Deputy (lodging house)	6231008	6231	Y
6231009	Footman (domestic service)	6231009	6231	Y
6231010	Keeper, house	6231010	6231	Y
6231011	Keeper, house (communal establishment)	6231011	6231	Y
6231012	Keeper, house (hospital service)	6231012	6231	Y
6231013	Keeper, house (hotel)	6231013	6231	Y
6231014	Keeper, house (schools)	6231014	6231	Y
6231015	Keeper, house, daily	6231015	6231	Y
6231016	Keeper, house, head	6231016	6231	Y
6231017	Keeper-companion, house	6231017	6231	Y
6231018	Maid, lady's	6231018	6231	Y
6231019	Orderly, civilian	6231019	6231	Y
6231020	Sister, housekeeping (hospital)	6231020	6231	Y
6231021	Steward (university)	6231021	6231	Y
6231022	Superintendent (domestic services)	6231022	6231	Y
6231023	Supervisor, domestic	6231023	6231	Y
6231024	Supervisor, room, linen (hospital service)	6231024	6231	Y
6231025	Valet	6231025	6231	Y
6232001	Assistant, caretaker's	6232001	6232	Y
6232002	Assistant, keeper's, hall (local government)	6232002	6232	Y
6232003	Assistant, keeper's, school	6232003	6232	Y
6232004	Attendant, hall, town	6232004	6232	Y
6232005	Attendant, synagogue	6232005	6232	Y
6232006	Caretaker	6232006	6232	Y
6232007	Concierge	6232007	6232	Y
6232008	Custodian, castle	6232008	6232	Y
6232009	Janitor	6232009	6232	Y
6232010	Keeper, cemetery	6232010	6232	Y
6232011	Keeper, chapel	6232011	6232	Y
6232012	Keeper, church	6232012	6232	Y
6232013	Keeper, court	6232013	6232	Y
6232014	Keeper, door (synagogue)	6232014	6232	Y
6232015	Keeper, ground, burial	6232015	6232	Y
6232016	Keeper, hall	6232016	6232	Y
6232017	Keeper, house (offices)	6232017	6232	Y
6232018	Keeper, house (property management)	6232018	6232	Y
6232019	Keeper, house, resident (offices)	6232019	6232	Y
6232020	Keeper, mortuary	6232020	6232	Y
6232021	Keeper, office	6232021	6232	Y
6232022	Keeper, school	6232022	6232	Y
6232023	Manager, site (educational establishment)	6232023	6232	Y
6232024	Officer, premises	6232024	6232	Y
6232025	Officer, services, site (educational establishments)	6232025	6232	Y
6232026	Officer, site (educational establishments)	6232026	6232	Y
6232027	Porter (college)	6232027	6232	Y
6232028	Porter (schools)	6232028	6232	Y
6232029	Porter-caretaker	6232029	6232	Y
6232030	Sacristan	6232030	6232	Y
6232031	Sexton	6232031	6232	Y
6232032	Superintendent (residential buildings)	6232032	6232	Y
6232033	Superintendent, building	6232033	6232	Y
6232034	Superintendent, hall, town	6232034	6232	Y
6232035	Superintendent, house, nos	6232035	6232	Y
6232036	Superintendent, precinct	6232036	6232	Y
6232037	Superintendent, school	6232037	6232	Y
6232038	Supervisor, site (educational establishments)	6232038	6232	Y
6232039	Taker, care (cemetery)	6232039	6232	Y
6232040	Taker, care	6232040	6232	Y
6232041	Verger	6232041	6232	Y
6232042	Warden (caravan site)	6232042	6232	Y
6232043	Warden (government)	6232043	6232	Y
6232044	Warden, barrack	6232044	6232	Y
6232045	Warden, camp	6232045	6232	Y
6232046	Warden, castle	6232046	6232	Y
6232047	Warden, station	6232047	6232	Y
6291001	Arranger, funeral	6291001	6291	Y
6291002	Assistant, crematorium	6291002	6291	Y
6291003	Assistant, director's, funeral	6291003	6291	Y
6291004	Assistant, funeral	6291004	6291	Y
6291005	Assistant, mortuary	6291005	6291	Y
6291006	Assistant, undertaker's	6291006	6291	Y
6291007	Attendant, cemetery	6291007	6291	Y
6291008	Attendant, crematorium	6291008	6291	Y
6291009	Attendant, furnace, crematorium	6291009	6291	Y
6291010	Attendant, mortuary	6291010	6291	Y
6291011	Bearer (funeral directors)	6291011	6291	Y
6291012	Director, funeral	6291012	6291	Y
6291013	Embalmer	6291013	6291	Y
6291014	Foreman (cemetery, crematorium)	6291014	6291	Y
6291015	Furnaceman (crematorium)	6291015	6291	Y
6291016	Mortician	6291016	6291	Y
6291017	Operator, crematorium	6291017	6291	Y
6291018	Superintendent (cemetery, crematorium)	6291018	6291	Y
6291019	Superintendent, assistant (cemetery, crematorium)	6291019	6291	Y
6291020	Taxidermist	6291020	6291	Y
6291021	Technician, mortuary	6291021	6291	Y
6291022	Undertaker	6291022	6291	Y
6291023	Worker, cemetery	6291023	6291	Y
6292001	Catcher, mole	6292001	6292	Y
6292002	Catcher, rat	6292002	6292	Y
6292003	Controller, pest	6292003	6292	Y
6292004	Destroyer (pest)	6292004	6292	Y
6292005	Disinfector	6292005	6292	Y
6292006	Exterminator (pest)	6292006	6292	Y
6292007	Fumigator	6292007	6292	Y
6292008	Inspector, control, pest	6292008	6292	Y
6292009	Inspector, infestation	6292009	6292	Y
6292010	Inspector, rodent	6292010	6292	Y
6292011	Officer, control, pest	6292011	6292	Y
6292012	Officer, control, rodent	6292012	6292	Y
6292013	Officer, disinfecting	6292013	6292	Y
6292014	Officer, pest	6292014	6292	Y
6292015	Officer, rodent	6292015	6292	Y
6292016	Operative, rodent	6292016	6292	Y
6292017	Operator, beetle, colorado	6292017	6292	Y
6292018	Operator, control, pest	6292018	6292	Y
6292019	Operator, rodent	6292019	6292	Y
6292020	Specialist, woodworm	6292020	6292	Y
6292021	Sprayer (wood preservation service)	6292021	6292	Y
6292022	Surveyor (pest control)	6292022	6292	Y
6292023	Surveyor, control, pest	6292023	6292	Y
6292024	Surveyor, infestation, timber	6292024	6292	Y
6292025	Technician, control, pest	6292025	6292	Y
6292026	Technician, service, prevention, pest	6292026	6292	Y
7111001	Adviser, customer (retail trade)	7111001	7111	Y
7111002	Adviser, optical	7111002	7111	Y
7111003	Adviser, parts (retail trade)	7111003	7111	Y
7111004	Adviser, sales	7111004	7111	Y
7111005	Agent, cleaner's, dry	7111005	7111	Y
7111006	Agent, dyer's	7111006	7111	Y
7111007	Agent, laundry	7111007	7111	Y
7111008	Agent, receiving, laundry	7111008	7111	Y
7111009	Assistant (retail trade)	7111009	7111	Y
7111010	Assistant (take-away food shop)	7111010	7111	Y
7111011	Assistant, NAAFI	7111011	7111	Y
7111012	Assistant, bookseller's	7111012	7111	Y
7111013	Assistant, bookstall	7111013	7111	Y
7111014	Assistant, care, health (retail chemist)	7111014	7111	Y
7111015	Assistant, centre, service	7111015	7111	Y
7111016	Assistant, chemist's (retail trade)	7111016	7111	Y
7111017	Assistant, confectioner and tobacconist's	7111017	7111	Y
7111018	Assistant, confectioner's	7111018	7111	Y
7111019	Assistant, counter	7111019	7111	Y
7111020	Assistant, counter (take-away food shop)	7111020	7111	Y
7111021	Assistant, dairy (retail trade)	7111021	7111	Y
7111022	Assistant, dairyman's (retail trade)	7111022	7111	Y
7111023	Assistant, dealer's	7111023	7111	Y
7111024	Assistant, delicatessen	7111024	7111	Y
7111025	Assistant, draper's	7111025	7111	Y
7111026	Assistant, floor, shop (retail trade)	7111026	7111	Y
7111027	Assistant, florist's	7111027	7111	Y
7111028	Assistant, fruiterer's	7111028	7111	Y
7111029	Assistant, furrier's	7111029	7111	Y
7111030	Assistant, grocer's	7111030	7111	Y
7111031	Assistant, haberdashery	7111031	7111	Y
7111032	Assistant, jeweller's	7111032	7111	Y
7111033	Assistant, kiosk (retail trade)	7111033	7111	Y
7111034	Assistant, mercer's	7111034	7111	Y
7111035	Assistant, merchant's	7111035	7111	Y
7111036	Assistant, newsagent's	7111036	7111	Y
7111037	Assistant, off-licence	7111037	7111	Y
7111038	Assistant, office, post (sub-post office)	7111038	7111	Y
7111039	Assistant, office, receiving	7111039	7111	Y
7111040	Assistant, office, sub-post	7111040	7111	Y
7111041	Assistant, optical	7111041	7111	Y
7111042	Assistant, optician's	7111042	7111	Y
7111043	Assistant, parts	7111043	7111	Y
7111044	Assistant, pawnbroker's	7111044	7111	Y
7111045	Assistant, perfumer's	7111045	7111	Y
7111046	Assistant, pharmaceutical (retail chemists)	7111046	7111	Y
7111047	Assistant, pharmacy	7111047	7111	Y
7111048	Assistant, poulterer's	7111048	7111	Y
7111049	Assistant, provision	7111049	7111	Y
7111050	Assistant, retail	7111050	7111	Y
7111051	Assistant, room, sale (wholesale, retail trade)	7111051	7111	Y
7111052	Assistant, room, show	7111052	7111	Y
7111053	Assistant, sales	7111053	7111	Y
7111054	Assistant, seedsman's	7111054	7111	Y
7111055	Assistant, senior (retail trade)	7111055	7111	Y
7111056	Assistant, shop	7111056	7111	Y
7111057	Assistant, shop (take-away food shop)	7111057	7111	Y
7111058	Assistant, stall, book	7111058	7111	Y
7111059	Assistant, stationer's	7111059	7111	Y
7111060	Assistant, stores (retail trade)	7111060	7111	Y
7111061	Associate, retail	7111061	7111	Y
7111062	Associate, sales (retail trade)	7111062	7111	Y
7111063	Attendant, kiosk	7111063	7111	Y
7111064	Attendant, room, show	7111064	7111	Y
7111065	Attendant, stores (retail trade)	7111065	7111	Y
7111066	Boy, programme	7111066	7111	Y
7111067	Clerk, office, receiving	7111067	7111	Y
7111068	Consultant, beauty (retail trade)	7111068	7111	Y
7111069	Consultant, carpet (retail trade)	7111069	7111	Y
7111070	Consultant, cosmetics	7111070	7111	Y
7111071	Consultant, food (retail trade)	7111071	7111	Y
7111072	Consultant, furniture	7111072	7111	Y
7111073	Consultant, perfumery	7111073	7111	Y
7111074	Consultant, sales (retail trade)	7111074	7111	Y
7111075	Coordinator, parts	7111075	7111	Y
7111076	Counsellor, beauty (retail trade)	7111076	7111	Y
7111077	Counterhand (take-away food shop)	7111077	7111	Y
7111078	Counterhand (wholesale, retail trade)	7111078	7111	Y
7111079	Counterman (retail trade)	7111079	7111	Y
7111080	Counterman (take-away food shop)	7111080	7111	Y
7111081	Cutter, cheese	7111081	7111	Y
7111082	Dairyman (retail trade)	7111082	7111	Y
7111083	Fitter, shoe (retail trade)	7111083	7111	Y
7111084	Foreman (provision merchants)	7111084	7111	Y
7111085	Foreman (retail trade)	7111085	7111	Y
7111086	Foreman, district (retail trade)	7111086	7111	Y
7111087	Foreman, shop (retail trade)	7111087	7111	Y
7111088	Hand, bacon	7111088	7111	Y
7111089	Hand, first (retail trade)	7111089	7111	Y
7111090	Hand, provision	7111090	7111	Y
7111091	Help, part-time (retail trade)	7111091	7111	Y
7111092	Helper, part-time (retail trade)	7111092	7111	Y
7111093	Inspector, NAAFI	7111093	7111	Y
7111094	Leader, section (retail trade)	7111094	7111	Y
7111095	Leader, team (retail trade)	7111095	7111	Y
7111096	Leader, team, operation, sales (retail trade)	7111096	7111	Y
7111097	Newsboy (bookstall)	7111097	7111	Y
7111098	Operative, kiosk (retail trade)	7111098	7111	Y
7111099	Operator, kiosk (retail trade)	7111099	7111	Y
7111100	Player, team (retail trade)	7111100	7111	Y
7111101	Receiver (laundry, launderette, dry cleaning)	7111101	7111	Y
7111102	Representative (motor factors)	7111102	7111	Y
7111103	Salesman (building and contracting)	7111103	7111	Y
7111104	Salesman (retail trade)	7111104	7111	Y
7111105	Salesman, TV	7111105	7111	Y
7111106	Salesman, bread (retail trade)	7111106	7111	Y
7111107	Salesman, butcher's	7111107	7111	Y
7111108	Salesman, car	7111108	7111	Y
7111109	Salesman, counter	7111109	7111	Y
7111110	Salesman, fish	7111110	7111	Y
7111111	Salesman, fish and fruit	7111111	7111	Y
7111112	Salesman, fish and poultry	7111112	7111	Y
7111113	Salesman, fishmonger's	7111113	7111	Y
7111114	Salesman, indoor	7111114	7111	Y
7111115	Salesman, market (wholesale trade)	7111115	7111	Y
7111116	Salesman, meat	7111116	7111	Y
7111117	Salesman, milk (retail trade)	7111117	7111	Y
7111118	Salesman, motor	7111118	7111	Y
7111119	Salesman, parts (motor vehicle repair)	7111119	7111	Y
7111120	Salesman, retail	7111120	7111	Y
7111121	Salesman, shop	7111121	7111	Y
7111122	Salesman, showroom	7111122	7111	Y
7111123	Salesman, television	7111123	7111	Y
7111124	Salesman, warehouse	7111124	7111	Y
7111125	Seller, book (Stationery Office)	7111125	7111	Y
7111126	Seller, fish and chips	7111126	7111	Y
7111127	Seller, programme	7111127	7111	Y
7111128	Server (take-away food shop)	7111128	7111	Y
7111129	Shopper, personal	7111129	7111	Y
7111130	Superintendent (retail trade)	7111130	7111	Y
7111131	Superintendent, floor (department store)	7111131	7111	Y
7111132	Supervisor, centre, service (electricity supplier)	7111132	7111	Y
7111133	Supervisor, counter (wholesale, retail trade)	7111133	7111	Y
7111134	Supervisor, kiosk (retail trade)	7111134	7111	Y
7111135	Supervisor, produce	7111135	7111	Y
7111136	Supervisor, retail	7111136	7111	Y
7111137	Supervisor, room, show	7111137	7111	Y
7111138	Supervisor, sales (retail trade)	7111138	7111	Y
7111139	Supervisor, shop (retail trade)	7111139	7111	Y
7111140	Supervisor, store (retail trade)	7111140	7111	Y
7111141	Supervisor, trade (retail trade)	7111141	7111	Y
7111142	Technician, parts	7111142	7111	Y
7111143	Walker, floor	7111143	7111	Y
7111144	Walker, shop	7111144	7111	Y
7111145	Worker, shop (fried fish)	7111145	7111	Y
7111146	Worker, shop (retail trade)	7111146	7111	Y
7111147	Worker, shop (take-away food shop)	7111147	7111	Y
7112001	Assistant, cash and wrap	7112001	7112	Y
7112002	Assistant, check-out	7112002	7112	Y
7112003	Assistant, forecourt	7112003	7112	Y
7112004	Assistant, general (retail trade: check-out)	7112004	7112	Y
7112005	Assistant, petrol	7112005	7112	Y
7112006	Assistant, scanner (retail trade)	7112006	7112	Y
7112007	Assistant, scanning (retail trade)	7112007	7112	Y
7112008	Assistant, station, petrol	7112008	7112	Y
7112009	Assistant, supermarket	7112009	7112	Y
7112010	Assistant, till	7112010	7112	Y
7112011	Attendant, forecourt	7112011	7112	Y
7112012	Attendant, petrol	7112012	7112	Y
7112013	Attendant, pump (garage)	7112013	7112	Y
7112014	Attendant, pump, petrol	7112014	7112	Y
7112015	Attendant, station, filling	7112015	7112	Y
7112016	Attendant, station, petrol	7112016	7112	Y
7112017	Attendant, station, service	7112017	7112	Y
7112018	Cashier (restaurant)	7112018	7112	Y
7112019	Cashier (canteen)	7112019	7112	Y
7112020	Cashier	7112020	7112	Y
7112021	Cashier (caf?)	7112021	7112	Y
7112022	Cashier (retail trade)	7112022	7112	Y
7112023	Cashier, check-out	7112023	7112	Y
7112024	Checker-out	7112024	7112	Y
7112025	Clerk, EPOS	7112025	7112	Y
7112026	Clerk, scanner (retail trade)	7112026	7112	Y
7112027	Clerk, scanning (retail trade)	7112027	7112	Y
7112028	Controller, EPOS	7112028	7112	Y
7112029	Controller, till	7112029	7112	Y
7112030	Foreman (petrol station)	7112030	7112	Y
