coding	meaning	node_id	parent_id	selectable
1703	170.3 Discission of cataract and capsulotomy : discission after cataract	343	3	Y
172	172 Capsulectomy, not elsewhere classified	344	3	Y
173	173 Extra-capsular extraction of cataract	345	3	Y
174	174 Intra-capsular extraction of cataract	346	3	Y
1741	174.1 Intra-capsular extraction of cataract : forceps extraction	347	3	Y
1742	174.2 Intra-capsular extraction of cataract : linear extraction	348	3	Y
1743	174.3 Intra-capsular extraction of cataract : chymotrypsin	349	3	Y
1744	174.4 Intra-capsular extraction of cataract : suction, ventouse, erisiphake	350	3	Y
1745	174.5 Intra-capsular extraction of cataract : cryo-extraction	351	3	Y
176	176 Other extraction of lens, not elsewhere classified	352	3	Y
178	178 Intra-ocular aphakia implant	353	3	Y
1781	178.1 Intra-ocular aphakia implant : insertion	354	3	Y
1782	178.2 Intra-ocular aphakia implant : removal	355	3	Y
179	179 Other operation on lens	356	3	Y
1791	179.1 Other operation on lens : biopsy	357	3	Y
1792	179.2 Other operation on lens : removal of foreign body by magnet	358	3	Y
1793	179.3 Other operation on lens : removal of foreign body by incision	359	3	Y
180	180 Operations on lacrimal gland	360	3	Y
1801	180.1 Operations on lacrimal gland : biopsy of gland	361	3	Y
1802	180.2 Operations on lacrimal gland : incision, exploration	362	3	Y
1803	180.3 Operations on lacrimal gland : excision	363	3	Y
181	181 Dacryocystectomy	364	3	Y
182	182 Dacryocystorhinostomy	365	3	Y
183	183 Instrumentation of nasolacrimal duct	366	3	Y
1831	183.1 Instrumentation of nasolacrimal duct : dilatation	367	3	Y
184	184 Incision of lacrimal sac	368	3	Y
185	185 Other operation on lacrimal apparatus	369	3	Y
1851	185.1 Other operation on lacrimal apparatus : reduction of mucocele	370	3	Y
1852	185.2 Other operation on lacrimal apparatus : CDCR conjunctiyo-dacryo-cystostomy	371	3	Y
1853	185.3 Other operation on lacrimal apparatus : enlargement of punctum lacrimale	372	3	Y
1854	185.4 Other operation on lacrimal apparatus : biopsy of sac	373	3	Y
187	187 Probing of lacrimal passage	374	3	Y
189	189 Other operation on eye	375	3	Y
1891	189.1 Other operation on eye : biopsy of eye, not otherwise stated	376	3	Y
190	190 Incision of external ear	377	4	Y
1901	190.1 Incision of external ear : drainage of abscess	378	4	Y
191	191 Excision and destruction of external ear or lesion	379	4	Y
192	192 Other operation on external ear	380	4	Y
1921	192.1 Other operation on external ear : biopsy	381	4	Y
1924	192.4 Other operation on external ear : repair	382	4	Y
1925	192.5 Other operation on external ear : reconstruction of meatus	383	4	Y
1926	192.6 Other operation on external ear : correction of anomaly	384	4	Y
193	193 Myringotomy and tympanostomy	385	4	Y
1931	193.1 Myringotomy and tympanostomy : paracentesis	386	4	Y
1932	193.2 Myringotomy and tympanostomy : injection	387	4	Y
1933	193.3 Myringotomy and tympanostomy : drainage, insertion of tympanostomy tube	388	4	Y
1934	193.4 Myringotomy and tympanostomy : exploratory, tympanotomy	389	4	Y
1936	193.6 Myringotomy and tympanostomy : removal of tympanostomy tube	390	4	Y
194	194 Middle ear operations, not elsewhere classified	391	4	Y
1941	194.1 Middle ear operations, not elsewhere classified : repair of drum	392	4	Y
1942	194.2 Middle ear operations, not elsewhere classified : reconstruction, not elsewhere classified	393	4	Y
1943	194.3 Middle ear operations, not elsewhere classified : excision of lesion	394	4	Y
1944	194.4 Middle ear operations, not elsewhere classified : other removal of tissue	395	4	Y
1946	194.6 Middle ear operations, not elsewhere classified : other tympanoplasty	396	4	Y
1947	194.7 Middle ear operations, not elsewhere classified : revision of tympanoplasty	397	4	Y
195	195 Operation on ossicles	398	4	Y
1951	195.1 Operation on ossicles : stapes mobilisation	399	4	Y
1952	195.2 Operation on ossicles : stapedectomy	400	4	Y
1953	195.3 Operation on ossicles : reconstruction of ossicular chain	401	4	Y
1954	195.4 Operation on ossicles : prosthesis	402	4	Y
1955	195.5 Operation on ossicles : graft	403	4	Y
1956	195.6 Operation on ossicles : division of sclerosis	404	4	Y
1957	195.7 Operation on ossicles : revision of stapedectomy	405	4	Y
200	200 Incision of mastoid and middle ear	406	4	Y
2001	200.1 Incision of mastoid and middle ear : antrostomy, (conservative) mastoid	407	4	Y
2003	200.3 Incision of mastoid and middle ear : post-auricular abscess	408	4	Y
2004	200.4 Incision of mastoid and middle ear : hypotympanotomy	409	4	Y
2008	200.8 Incision of mastoid and middle ear : other specified	410	4	Y
201	201 Mastoidectomy and related bone exposure	411	4	Y
2011	201.1 Mastoidectomy and related bone exposure : radical (modified) and attico-antrotomy	412	4	Y
2012	201.2 Mastoidectomy and related bone exposure : zygomatic extension	413	4	Y
2013	201.3 Mastoidectomy and related bone exposure : lateral sinus exploration	414	4	Y
2014	201.4 Mastoidectomy and related bone exposure : petrous bone	415	4	Y
2015	201.5 Mastoidectomy and related bone exposure : removal of outer attic wall	416	4	Y
202	202 Secondary mastoid operation	417	4	Y
2021	202.1 Secondary mastoid operation : revision, repair	418	4	Y
2022	202.2 Secondary mastoid operation : closure of fistula	419	4	Y
203	203 Fenestration operations	420	4	Y
2031	203.1 Fenestration operations : with vein graft	421	4	Y
2032	203.2 Fenestration operations : without	422	4	Y
2033	203.3 Fenestration operations : re-opening, revision	423	4	Y
205	205 Operations on nerves in ear	424	4	Y
206	206 Operations on cochlea	425	4	Y
207	207 Operations on vestibular apparatus	426	4	Y
2071	207.1 Operations on vestibular apparatus : injection	427	4	Y
2072	207.2 Operations on vestibular apparatus : incision drainage	428	4	Y
2074	207.4 Operations on vestibular apparatus : removal of membrane	429	4	Y
2075	207.5 Operations on vestibular apparatus : destruction	430	4	Y
2076	207.6 Operations on vestibular apparatus : endolymphatic decompression	431	4	Y
2077	207.7 Operations on vestibular apparatus : decompression	432	4	Y
208	208 Operation of inner ear, not elsewhere classified	433	4	Y
2082	208.2 Operation of inner ear, not elsewhere classified : labyrinthotomy	434	4	Y
2083	208.3 Operation of inner ear, not elsewhere classified : labyrinthectomy	435	4	Y
209	209 Other operations on ear, not elsewhere classified	436	4	Y
2091	209.1 Other operations on ear, not elsewhere classified : biopsy	437	4	Y
210	210 Incision of external nose	438	4	Y
211	211 Incision or destruction of lesion of external nose	439	4	Y
2111	211.1 Incision or destruction of lesion of external nose : incision	440	4	Y
2112	211.2 Incision or destruction of lesion of external nose : excision	441	4	Y
212	212 Incision of septum or nasal wall	442	4	Y
213	213 Sub-mucous resection of septum	443	4	Y
214	214 Other operation on nasal septum	444	4	Y
2141	214.1 Other operation on nasal septum : implant, prosthetic material	445	4	Y
2142	214.2 Other operation on nasal septum : graft, repair	446	4	Y
2143	214.3 Other operation on nasal septum : closure of perforation	447	4	Y
215	215 Turbinectomy	448	4	Y
216	216 Polypectomy	449	4	Y
217	217 Excision of other lesions of nose and face	450	4	Y
2171	217.1 Excision of other lesions of nose and face : adhesions, atresia (choanal)	451	4	Y
2172	217.2 Excision of other lesions of nose and face : sequestrum	452	4	Y
2173	217.3 Excision of other lesions of nose and face : lesion of facial bone	453	4	Y
2174	217.4 Excision of other lesions of nose and face : excision with bone graft	454	4	Y
2175	217.5 Excision of other lesions of nose and face : excision encephalocele (nasal)	455	4	Y
219	219 Reduction of fracture of nose and face	456	4	Y
2194	219.4 Reduction of fracture of nose and face : nasal bone	457	4	Y
2195	219.5 Reduction of fracture of nose and face : malar bone	458	4	Y
2196	219.6 Reduction of fracture of nose and face : zygomatic arch	459	4	Y
220	220 Plastic repair of nose	460	4	Y
2201	220.1 Plastic repair of nose : osteoplasty facial bone of cartilage, bone	461	4	Y
221	221 Haemostasis, nasal cavity	462	4	Y
222	222 Treatment of lesion of nasal mucosa	463	4	Y
2221	222.1 Treatment of lesion of nasal mucosa : of turbinal bones	464	4	Y
